,Unnamed: 0,full_name,num_games,season,turner_name,avg_minutes,avg_two_points_made_pm,avg_field_goals_miss_pm,avg_three_points_made_pm,avg_free_throws_made_pm,avg_free_throws_miss_pm,avg_off_rebounds_pm,avg_def_rebounds_pm,avg_assists_pm,avg_turnovers_pm,avg_steals_pm,avg_block_pm,avg_personal_fouls_pm,PER,avg_points_pm,avg_rebounds_pm
95,10761,Domantas Sabonis,36,2015,Gonzaga University,31.83333333333333,0.20418848167539266,0.13263525305410126,0.004363001745200698,0.13089005235602091,0.03926701570680629,0.09598603839441534,0.2757417102966841,0.05584642233856893,0.08115183246073297,0.01919720767888307,0.027050610820244327,0.10034904013961607,6.9,0.5523560209424083,0.3717277486910994
96,10772,DeAndre' Bembry,36,2015,Saint Joseph's University,37.25,0.1521252796420582,0.1931394481730052,0.02535421327367636,0.08724832214765102,0.04548844146159582,0.03803131991051455,0.1700223713646532,0.12005965697240865,0.054436987322893364,0.03803131991051455,0.02237136465324385,0.0656226696495153,8.8,0.4675615212527965,0.20805369127516776
97,10775,Cleanthony Early,36,2013,Wichita State University,27.416666666666675,0.12259371833839915,0.20060790273556214,0.0668693009118541,0.1529888551165146,0.028368794326241124,0.04863221884498477,0.16717325227963514,0.027355623100303938,0.07092198581560281,0.029381965552178313,0.028368794326241124,0.08409321175278621,5.300000000000001,0.5987841945288752,0.2158054711246199
98,10776,Nik Stauskas,36,2013,University of Michigan,35.58333333333333,0.0725995316159251,0.16315378610460576,0.07181889149102266,0.13114754098360662,0.028103044496487126,0.011709601873536304,0.07025761124121781,0.09211553473848556,0.05230288836846215,0.015612802498048403,0.008587041373926622,0.03669008587041375,8.566666666666666,0.4918032786885248,0.0819672131147541
99,10779,Brandon Ingram,36,2015,Duke University,34.611111111111114,0.1075441412520064,0.21669341894061,0.06420545746388444,0.0930979133226324,0.043338683788122,0.0537720706260032,0.14205457463884436,0.056982343499197424,0.05778491171749596,0.03210272873194222,0.039325842696629205,0.05939004815409307,8.5,0.5008025682182985,0.19582664526484755
100,10797,Marshall Plumlee,36,2015,Duke University,30.527777777777768,0.0964513193812557,0.04367606915377616,0.0,0.08007279344858965,0.059144676979071886,0.10828025477707008,0.1719745222929937,0.03457688808007281,0.03548680618744313,0.02638762511373977,0.05368516833484988,0.09099181073703368,10.9,0.27297543221110104,0.2802547770700638
101,10799,Terry Rozier,36,2014,University of Louisville,35.0,0.13174603174603175,0.2436507936507937,0.038095238095238085,0.11031746031746033,0.02936507936507937,0.03412698412698413,0.1246031746031746,0.08571428571428573,0.0626984126984127,0.05714285714285716,0.0047619047619047615,0.049206349206349205,7.9,0.4880952380952381,0.15873015873015872
102,10800,Kyle Wiltjer,36,2015,Gonzaga University,33.583333333333336,0.14061207609594709,0.22249793217535155,0.07444168734491316,0.1042183622828784,0.0173697270471464,0.05045492142266336,0.13813068651778326,0.043837882547559964,0.061207609594706364,0.01075268817204301,0.02398676592224979,0.05459057071960298,6.7,0.6087675765095121,0.18858560794044663
103,10804,Norman Powell,36,2014,"University of California, Los Angeles",34.55555555555557,0.14067524115755625,0.2041800643086816,0.030546623794212205,0.10209003215434076,0.033762057877813494,0.016881028938906743,0.1189710610932475,0.06028938906752409,0.06430868167202569,0.0530546623794212,0.012861736334405138,0.0731511254019292,13.65,0.4750803858520899,0.13585209003215423
104,10826,Kevon Looney,36,2014,"University of California, Los Angeles",30.91666666666666,0.11590296495956875,0.1527403414195867,0.01976639712488769,0.08265947888589399,0.049415992812219235,0.10961365678346813,0.1877807726864331,0.04582210242587603,0.04043126684636119,0.041329739442947,0.02875112309074573,0.09344115004492366,16.0,0.37376460017969454,0.29739442946990124
105,10829,Trey Lyles,36,2014,University of Kentucky,22.999999999999996,0.13647342995169087,0.1485507246376812,0.004830917874396137,0.09057971014492756,0.032608695652173926,0.07850241545893723,0.1485507246376812,0.0458937198067633,0.0495169082125604,0.02294685990338165,0.019323671497584547,0.06884057971014494,10.8,0.3780193236714977,0.22705314009661842
106,10838,Dwight Powell,36,2013,Stanford University,32.416666666666664,0.14138817480719792,0.17480719794344482,0.00856898029134533,0.12425021422450733,0.05655526992287916,0.05998286203941733,0.15167095115681234,0.09597257926306772,0.08911739502999146,0.04027420736932305,0.02570694087403599,0.09682947729220223,19.22,0.43273350471293914,0.21165381319622967
107,10859,Jakob Poeltl,36,2015,University of Utah,30.36111111111111,0.20860018298261665,0.11436413540713633,0.0,0.15004574565416282,0.06770356816102471,0.09332113449222322,0.2058554437328454,0.06404391582799636,0.0677035681610247,0.0192131747483989,0.0512351326623971,0.07593778591033852,12.2,0.5672461116193961,0.2991765782250686
108,10861,Josh Huestis,36,2013,Stanford University,35.16666666666665,0.1026856240126383,0.15007898894154825,0.020537124802527656,0.0505529225908373,0.03001579778830965,0.07187993680884679,0.16113744075829387,0.033965244865718815,0.03396524486571882,0.01658767772511849,0.05450236966824647,0.0600315955766193,16.400000000000002,0.31753554502369685,0.23301737756714064
109,10863,K.J. McDaniels,36,2013,Clemson University,33.666666666666664,0.13778877887788785,0.20297029702970296,0.034653465346534636,0.12706270627062707,0.02392739273927393,0.07095709570957094,0.14026402640264027,0.047029702970297016,0.06848184818481848,0.03382838283828383,0.08250825082508251,0.06600660066006603,10.114285714285714,0.5066006600660067,0.21122112211221122
110,10885,Russ Smith,37,2013,University of Louisville,29.27027027027027,0.14312096029547547,0.2363804247460757,0.06463527239150507,0.1412742382271468,0.05909510618651893,0.026777469990766373,0.08587257617728535,0.15881809787626958,0.09695290858725762,0.06832871652816247,0.003693444136657434,0.08494921514312093,5.449999999999999,0.621421975992613,0.11265004616805172
111,10887,Daniel Ochefu,37,2015,Villanova University,23.378378378378375,0.17687861271676295,0.10520231213872837,0.0,0.07514450867052024,0.03468208092485549,0.08786127167630058,0.2335260115606936,0.07283236994219654,0.0578034682080925,0.03352601156069364,0.06589595375722541,0.10520231213872833,6.6,0.42890173410404614,0.32138728323699417
112,10889,Zach LaVine,37,2013,"University of California, Los Angeles",24.43243243243243,0.08738938053097346,0.17809734513274336,0.05309734513274335,0.05199115044247787,0.02323008849557522,0.01991150442477876,0.08407079646017697,0.07300884955752211,0.04646017699115044,0.036504424778761056,0.0066371681415929185,0.08075221238938055,13.4,0.3860619469026549,0.10398230088495573
113,10893,Buddy Hield,37,2015,University of Oklahoma,35.37837837837838,0.11764705882352945,0.2291825821237587,0.11229946524064167,0.13445378151260498,0.018334606569900685,0.035141329258976305,0.12681436210847974,0.05729564553093967,0.08632543926661572,0.032085561497326213,0.01375095492742552,0.058059587471352175,12.200000000000001,0.7066462948815889,0.16195569136745605
114,10899,David Wear,37,2013,"University of California, Los Angeles",22.91891891891892,0.08254716981132075,0.10849056603773582,0.02712264150943396,0.03891509433962265,0.009433962264150943,0.06132075471698115,0.10613207547169813,0.0330188679245283,0.03891509433962264,0.02712264150943397,0.008254716981132075,0.08726415094339622,2.4,0.285377358490566,0.1674528301886793
115,10904,Chasson Randle,37,2014,Stanford University,36.405405405405396,0.09428359317000742,0.239049740163326,0.06681514476614699,0.14847809948032664,0.02078693392724573,0.008166295471417966,0.08314773570898291,0.08314773570898294,0.055679287305122484,0.03711952487008167,0.003711952487008168,0.060876020786933924,14.533333333333331,0.5374907201187824,0.09131403118040088
116,10913,Michael Gbinije,37,2015,Syracuse University,37.918918918918926,0.09550962223806124,0.18745545260156804,0.06486101211689234,0.07555238774055592,0.03848895224518888,0.028510334996436192,0.07911617961511044,0.1140413399857448,0.074839629365645,0.05060584461867425,0.009265858873841765,0.06985032074126868,-2.1,0.46115466856735543,0.10762651461154664
117,10915,Joe Harris,37,2013,University of Virginia,28.81081081081081,0.0722326454033771,0.17729831144465288,0.06754221388367729,0.06848030018761725,0.038461538461538464,0.02063789868667917,0.0816135084427767,0.07879924953095684,0.0450281425891182,0.03283302063789868,0.0075046904315197015,0.0825515947467167,6.0,0.41557223264540327,0.10225140712945588
118,10961,Malachi Richardson,37,2015,Syracuse University,34.37837837837838,0.057389937106918226,0.20440251572327045,0.06210691823899371,0.08883647798742138,0.034591194968553465,0.01493710691823899,0.10927672955974843,0.06053459119496856,0.06210691823899371,0.03380503144654088,0.007861635220125786,0.07154088050314465,9.6,0.38993710691823896,0.12421383647798742
119,11006,Jerian Grant,38,2014,University of Notre Dame,37.052631578947384,0.10937499999999993,0.1583806818181818,0.035511363636363626,0.12073863636363633,0.034090909090909095,0.009232954545454544,0.0724431818181818,0.17968749999999994,0.05823863636363635,0.04474431818181817,0.01349431818181818,0.053267045454545435,12.149999999999999,0.44602272727272707,0.08167613636363634
120,11018,Stanley Johnson,38,2014,University of Arizona,28.447368421052627,0.12118408880666053,0.19981498612395934,0.03977798334875116,0.12210915818686405,0.0425531914893617,0.06938020351526361,0.15911193339500468,0.058279370952821465,0.07585568917668825,0.05272895467160038,0.01387604070305273,0.09250693802035156,7.949999999999999,0.4838112858464386,0.2284921369102683
121,11019,Devin Booker,38,2014,University of Kentucky,21.5,0.09424724602203184,0.18604651162790692,0.07099143206854344,0.06487148102815178,0.013463892288861691,0.020807833537331698,0.07221542227662181,0.051407588739290085,0.04528763769889842,0.0208078335373317,0.002447980416156671,0.07099143206854346,13.25,0.4663402692778458,0.09302325581395351
122,11021,T.J. McConnell,38,2014,University of Arizona,30.47368421052632,0.113126079447323,0.13557858376511225,0.02158894645941278,0.05008635578583767,0.010362694300518135,0.02158894645941278,0.10449050086355788,0.20552677029360966,0.06735751295336789,0.07167530224525044,0.002590673575129535,0.058721934369602775,14.1,0.341105354058722,0.12607944732297066
123,11025,Jahlil Okafor,38,2014,Duke University,30.078947368421048,0.2440944881889764,0.12335958005249345,0.0,0.08661417322834644,0.08311461067366581,0.11723534558180228,0.1644794400699912,0.04286964129483816,0.08311461067366578,0.025371828521434832,0.04724409448818897,0.07086614173228348,15.950000000000001,0.5748031496062992,0.2817147856517935
124,11027,Cory Jefferson,38,2013,Baylor University,29.02631578947368,0.15412511332728915,0.16681776971894835,0.01269265639165911,0.1242067089755213,0.0698096101541251,0.09700815956482324,0.18585675430643694,0.03354487760652765,0.04623753399818677,0.013599274705349045,0.0444242973708069,0.07524932003626472,12.95,0.470534904805077,0.28286491387126017
125,11040,Pat Connaughton,38,2014,University of Notre Dame,35.55263157894737,0.05403404885270169,0.14063656550703182,0.06883789785344188,0.03700962250185047,0.010362694300518135,0.03034789045151739,0.1783863804589193,0.04219096965210953,0.03256846780162842,0.01998519615099925,0.02664692820133235,0.055514433752775726,8.2,0.3515914137675795,0.2087342709104367
126,11046,Patricio Garino,38,2015,George Washington University,32.026315789473685,0.11914543960558753,0.1602300739523418,0.047658175842235015,0.0599835661462613,0.027115858668857847,0.04272801972062448,0.0895645028759244,0.04601479046836483,0.05916187345932621,0.04272801972062448,0.02629416598192276,0.08052588331963846,-9.2,0.44124897288414144,0.1322925225965489
127,11051,Rondae Hollis-Jefferson,38,2014,University of Arizona,28.684210526315788,0.12110091743119268,0.1256880733944954,0.005504587155963304,0.13302752293577982,0.05504587155963303,0.0706422018348624,0.16788990825688074,0.054128440366972494,0.054128440366972466,0.040366972477064215,0.02935779816513762,0.08623853211009175,13.95,0.3917431192660551,0.23853211009174313
