,full_name,num_games,season,turner_name,avg_minutes,avg_two_points_made_pm,avg_field_goals_miss_pm,avg_three_points_made_pm,avg_free_throws_made_pm,avg_free_throws_miss_pm,avg_off_rebounds_pm,avg_def_rebounds_pm,avg_assists_pm,avg_turnovers_pm,avg_steals_pm,avg_block_pm,avg_personal_fouls_pm
7595,Paulius Satkus,31,2016,James Madison University,20.06451612903226,0.16398713826366554,0.135048231511254,0.004823151125401929,0.10128617363344053,0.02893890675241157,0.06270096463022508,0.1318327974276527,0.04983922829581993,0.08520900321543408,0.014469453376205787,0.009646302250803861,0.13344051446945335
7596,James Harrison,31,2017,Lamar University,18.870967741935488,0.06837606837606837,0.252991452991453,0.10085470085470083,0.029059829059829057,0.006837606837606836,0.03247863247863248,0.0923076923076923,0.037606837606837605,0.04786324786324785,0.03247863247863248,0.006837606837606836,0.11452991452991453
7597,Terrence Thompson,31,2017,Wake Forest University,16.322580645161292,0.05731225296442687,0.13438735177865607,0.015810276679841896,0.04940711462450592,0.03952569169960474,0.1027667984189723,0.1363636363636363,0.015810276679841896,0.05138339920948617,0.03952569169960474,0.003952569169960474,0.09881422924901186
7598,Demontez Loman,31,2015,Tennessee State University,23.419354838709673,0.07988980716253445,0.06611570247933887,0.0,0.03168044077134988,0.026170798898071626,0.08677685950413225,0.15013774104683197,0.016528925619834715,0.03856749311294765,0.04958677685950415,0.04269972451790634,0.13085399449035814
7599,Justin Pierce,31,2017,College of William and Mary,31.61290322580646,0.11836734693877549,0.16530612244897955,0.047959183673469366,0.08469387755102038,0.022448979591836726,0.06428571428571425,0.2081632653061224,0.07653061224489795,0.05714285714285712,0.028571428571428567,0.01938775510204082,0.06734693877551018
7600,Rysheed Jordan,31,2014,St. John's University (New York),30.709677419354833,0.10504201680672269,0.19537815126050423,0.04516806722689076,0.11449579831932775,0.05987394957983194,0.038865546218487396,0.08088235294117647,0.09978991596638659,0.09768907563025211,0.056722689075630266,0.010504201680672271,0.08613445378151263
7601,Ryan Gomes,31,2017,Mount St. Mary's University,11.064516129032258,0.1574344023323615,0.11661807580174927,0.0,0.043731778425655975,0.049562682215743434,0.05247813411078717,0.11370262390670553,0.023323615160349857,0.05539358600583091,0.026239067055393583,0.04373177842565598,0.15451895043731778
7602,Zac Cuthbertson,31,2017,Coastal Carolina University,29.322580645161292,0.12321232123212318,0.1892189218921892,0.03190319031903191,0.1584158415841584,0.0407040704070407,0.06380638063806382,0.16721672167216725,0.05390539053905391,0.0792079207920792,0.0319031903190319,0.024202420242024198,0.0935093509350935
7603,Eli Brooks,31,2017,University of Michigan,10.032258064516128,0.028938906752411574,0.14147909967845662,0.03215434083601287,0.025723472668810296,0.016077170418006433,0.02893890675241158,0.07717041800643089,0.09646302250803859,0.041800643086816726,0.038585209003215444,0.009646302250803861,0.051446945337620585
7604,Kendrick Ray,31,2016,Kennesaw State University,33.83870967741935,0.15061963775023834,0.28503336510962834,0.08198284080076264,0.07816968541468065,0.020972354623450904,0.02859866539561488,0.08007626310772166,0.09246901811248809,0.07721639656816015,0.020972354623450904,0.00953288846520496,0.07149666348903717
7605,Justin Bassey,31,2017,Harvard University,32.93548387096774,0.03721841332027426,0.08716944172380019,0.03623898139079334,0.060724779627815875,0.013712047012732619,0.03623898139079335,0.1439764936336925,0.0773751224289912,0.08129285014691479,0.03917727717923605,0.0019588638589618027,0.06758080313418216
7606,Trevor Lyons,31,2017,U.S. Air Force Academy,32.645161290322584,0.061264822134387345,0.14525691699604737,0.032608695652173905,0.06818181818181815,0.02470355731225296,0.017786561264822132,0.12648221343873517,0.10079051383399208,0.06324110671936758,0.0424901185770751,0.0019762845849802375,0.06620553359683792
7607,Sukhmail Mathon,31,2017,Boston University,11.451612903225806,0.10140845070422536,0.12112676056338031,0.0,0.02535211267605634,0.025352112676056335,0.08732394366197184,0.16901408450704225,0.06760563380281692,0.09295774647887324,0.011267605633802818,0.028169014084507053,0.1267605633802817
7608,Elijah Joiner,31,2017,University of Tulsa,16.83870967741936,0.015325670498084283,0.14750957854406124,0.045977011494252866,0.05747126436781607,0.03639846743295018,0.01724137931034482,0.10536398467432946,0.12068965517241376,0.08237547892720305,0.01724137931034482,0.0,0.10153256704980841
7609,Brandon McKissic,31,2017,University of Missouri-Kansas City,23.000000000000004,0.08555399719495091,0.14165497896213178,0.03506311360448808,0.06591865357643757,0.03927068723702664,0.025245441795231416,0.09537166900420758,0.06732117812061712,0.05610098176718094,0.03366058906030856,0.004207573632538569,0.13183730715287514
7610,Marcus Gilbert,31,2015,Fairfield University,32.903225806451616,0.08529411764705883,0.2156862745098039,0.07647058823529411,0.1088235294117647,0.0303921568627451,0.023529411764705882,0.1352941176470588,0.04411764705882353,0.06568627450980392,0.028431372549019607,0.018627450980392157,0.06960784313725492
7611,Michael Zangari,31,2015,East Carolina University,21.35483870967742,0.06948640483383686,0.13293051359516614,0.019637462235649546,0.07552870090634442,0.027190332326283984,0.07099697885196374,0.10876132930513593,0.03474320241691842,0.042296072507552865,0.015105740181268886,0.00906344410876133,0.12839879154078548
7612,Tom Lacey,31,2017,U.S. Naval Academy,26.129032258064516,0.10864197530864196,0.10617283950617283,0.0012345679012345679,0.108641975308642,0.053086419753086415,0.0765432098765432,0.1740740740740741,0.06296296296296296,0.06666666666666665,0.029629629629629638,0.013580246913580245,0.09012345679012344
7613,Deandre Burnett,31,2017,University of Mississippi,28.290322580645157,0.06955530216647664,0.2189281641961232,0.06271379703534778,0.15165336374002283,0.03762827822120868,0.011402508551881418,0.06043329532497153,0.1379703534777651,0.07525655644241735,0.021664766248574698,0.0,0.03534777651083239
7614,Stefan Moody,31,2015,University of Mississippi,34.580645161290334,0.09794776119402981,0.2807835820895521,0.09608208955223878,0.19776119402985068,0.041044776119402965,0.02891791044776119,0.06436567164179102,0.12406716417910443,0.1100746268656716,0.042910447761194015,0.002798507462686567,0.06996268656716415
7615,Kendell Ramlal,31,2017,University of Texas at San Antonio,9.096774193548388,0.11347517730496452,0.08510638297872339,0.0,0.05673758865248226,0.03900709219858156,0.09929078014184393,0.1879432624113475,0.010638297872340425,0.06737588652482265,0.02836879432624113,0.09929078014184396,0.14893617021276595
7616,Karamoko Cisse,31,2017,Rider University,7.774193548387098,0.09543568464730288,0.0788381742738589,0.0,0.0954356846473029,0.10788381742738588,0.10788381742738588,0.13692946058091288,0.012448132780082987,0.062240663900414925,0.03319502074688796,0.012448132780082985,0.21161825726141084
7617,Samir Sehic,31,2017,Tulane University,20.354838709677416,0.14738510301109348,0.13153724247226622,0.02852614896988907,0.133122028526149,0.053882725832012694,0.11727416798732171,0.1394611727416799,0.03803486529318543,0.05546751188589542,0.01743264659270999,0.02218700475435816,0.10618066561014267
7618,Brayon Blake,31,2017,University of Idaho,28.96774193548387,0.1670378619153675,0.22383073496659248,0.05790645879732739,0.07795100222717151,0.04008908685968819,0.07238307349665925,0.2594654788418709,0.0423162583518931,0.066815144766147,0.0244988864142539,0.01670378619153675,0.10356347438752785
7619,Reginald Gee,31,2017,Alabama State University,30.032258064516128,0.09989258861439312,0.21160042964554243,0.0644468313641246,0.12567132116004298,0.03651987110633727,0.04189044038668099,0.11278195488721807,0.0322234156820623,0.05155746509129969,0.02148227712137487,0.015037593984962403,0.06659505907626206
7620,Louie Pillari,31,2017,Monmouth University,16.35483870967742,0.06903353057199212,0.1775147928994083,0.08678500986193294,0.05522682445759369,0.005917159763313609,0.01380670611439842,0.05917159763313609,0.031558185404339245,0.049309664694280074,0.013806706114398421,0.0039447731755424065,0.08678500986193294
7621,Jeremy Verhagen,31,2015,University of Northern Colorado,20.225806451612907,0.10366826156299835,0.10207336523125994,0.007974481658692183,0.0781499202551834,0.03987240829346092,0.0685805422647528,0.11483253588516742,0.014354066985645932,0.07017543859649121,0.014354066985645933,0.03349282296650717,0.12280701754385963
7622,Moses Morgan,31,2014,"California State University, Fullerton",25.61290322580645,0.05667506297229219,0.22795969773299754,0.055415617128463476,0.03148614609571789,0.02518891687657431,0.02015113350125945,0.06801007556675064,0.022670025188916882,0.05289672544080606,0.01763224181360202,0.010075566750629726,0.06801007556675062
7623,Chinanu Onuaku,31,2015,University of Louisville,24.580645161290324,0.17979002624671914,0.11023622047244094,0.0,0.043307086614173235,0.030183727034120734,0.11942257217847765,0.22572178477690277,0.06692913385826771,0.08530183727034119,0.031496062992125984,0.08136482939632544,0.12073490813648294
7624,Micah Bradford,31,2017,Valparaiso University,16.322580645161292,0.05928853754940711,0.20948616600790512,0.04940711462450593,0.047430830039525695,0.049407114624505914,0.007905138339920948,0.08102766798418973,0.13438735177865613,0.075098814229249,0.04150197628458498,0.003952569169960475,0.11857707509881421
7625,Dion Wright,31,2015,St. Bonaventure University,37.0967741935484,0.15217391304347824,0.19739130434782606,0.0208695652173913,0.0843478260869565,0.021739130434782605,0.07826086956521737,0.16695652173913036,0.03304347826086955,0.039130434782608685,0.026086956521739122,0.019999999999999993,0.07565217391304345
7626,Andre Wolford,31,2017,Saint Francis University (Pennsylvania),28.999999999999996,0.04894327030033371,0.15461624026696333,0.10789766407119021,0.06785317018909899,0.012235817575083425,0.017797552836484987,0.085650723025584,0.02780867630700779,0.02669632925472748,0.017797552836484987,0.003337041156840935,0.06229143492769745
7627,Evan Wiley,31,2017,Alabama A&M University,25.548387096774192,0.05555555555555556,0.1414141414141414,0.04292929292929293,0.037878787878787894,0.02398989898989899,0.060606060606060615,0.09848484848484851,0.03535353535353535,0.04797979797979799,0.016414141414141412,0.010101010101010098,0.08207070707070709
7628,Courtney Stockard,31,2017,St. Bonaventure University,31.258064516129036,0.13003095975232198,0.15892672858617124,0.019607843137254898,0.10732714138286893,0.03405572755417958,0.040247678018575844,0.1609907120743034,0.0712074303405573,0.07843137254901963,0.043343653250774,0.01238390092879257,0.11042311661506707
7629,Devin Haygood,31,2017,Youngstown State University,19.645161290322584,0.14778325123152708,0.12479474548440062,0.0,0.03940886699507389,0.036124794745484384,0.0985221674876847,0.1297208538587849,0.03119868637110016,0.083743842364532,0.0180623973727422,0.06075533661740558,0.18062397372742198
7630,J.C. Show,31,2017,Binghamton University,32.41935483870967,0.06965174129353235,0.2427860696517413,0.07562189054726368,0.06069651741293532,0.008955223880597017,0.0218905472636816,0.09253731343283585,0.05970149253731344,0.05572139303482588,0.03880597014925374,0.001990049751243782,0.06368159203980098
7631,Trejon Jacob,31,2017,Florida International University,33.645161290322584,0.08245445829338445,0.20038350910834135,0.06903163950143816,0.060402684563758385,0.03355704697986578,0.024928092042185997,0.12272291466922336,0.026845637583892617,0.035474592521572396,0.03355704697986577,0.007670182166826461,0.0488974113135187
7632,Iba Camara,31,2017,University of New Hampshire,26.06451612903226,0.1361386138613861,0.1485148514851485,0.0,0.09653465346534651,0.03712871287128712,0.09653465346534652,0.31311881188118806,0.03341584158415841,0.07178217821782178,0.021039603960396037,0.017326732673267328,0.11014851485148515
7633,Jordy Tshimanga,31,2017,"University of Nebraska, Lincoln",13.645161290322578,0.12056737588652483,0.14420803782505912,0.0,0.05200945626477542,0.04018912529550828,0.1418439716312057,0.19621749408983455,0.035460992907801435,0.08747044917257685,0.01891252955082743,0.033096926713948,0.16784869976359343
7634,Jake Wright,31,2017,Miami University (Ohio),16.0,0.010080645161290322,0.15725806451612903,0.09879032258064517,0.01814516129032258,0.006048387096774194,0.0020161290322580645,0.0625,0.020161290322580648,0.01814516129032258,0.022177419354838707,0.0020161290322580645,0.0463709677419355
7635,Jerome Frink,31,2016,Long Island University-Brooklyn Campus,32.645161290322584,0.16897233201581027,0.22035573122529642,0.028656126482213433,0.09189723320158102,0.05237154150197629,0.06818181818181818,0.20355731225296442,0.07114624505928852,0.08992094861660078,0.029644268774703553,0.030632411067193673,0.08300395256916995
7636,James Webb III,31,2015,Boise State University,30.612903225806452,0.15806111696522654,0.19072708113804007,0.028451001053740776,0.1138040042149631,0.05268703898840885,0.07797681770284509,0.22023182297154897,0.03582718651211801,0.051633298208640675,0.046364594309799785,0.021074815595363543,0.09905163329820861
7637,Hugh Greenwood,31,2014,University of New Mexico,35.29032258064517,0.04478976234003656,0.20475319926873853,0.06581352833638025,0.042961608775137106,0.013711151736745884,0.01645338208409506,0.13436928702010972,0.09232175502742229,0.053016453382084085,0.042961608775137106,0.019195612431444242,0.05484460694698354
7638,Tim Coleman,31,2016,New Jersey Institute of Technology,29.161290322580648,0.11504424778761062,0.2079646017699115,0.02876106194690265,0.11061946902654865,0.03982300884955753,0.04646017699115044,0.1902654867256637,0.08296460176991148,0.07632743362831859,0.042035398230088505,0.03539823008849558,0.12168141592920353
7639,Jordan Davis,31,2017,University of Dayton,28.74193548387097,0.03591470258136925,0.13468013468013468,0.06285072951739618,0.01907968574635241,0.006734006734006735,0.006734006734006734,0.057239057239057235,0.06397306397306396,0.025813692480359144,0.03591470258136924,0.004489337822671156,0.032547699214365886
7640,Bishop Mency,31,2017,Rice University,31.387096774193544,0.024665981500513873,0.14080164439876677,0.05447070914696815,0.036998972250770826,0.020554984583761565,0.05035971223021583,0.10791366906474824,0.02877697841726619,0.03186022610483043,0.01644398766700925,0.007194244604316547,0.05755395683453237
7641,Jake Kitchell,31,2014,Indiana State University,23.838709677419356,0.07442489851150204,0.09607577807848443,0.017591339648173207,0.06765899864682003,0.027063599458728008,0.07848443843031122,0.12719891745602166,0.06359945872801082,0.058186738836265225,0.016238159675236806,0.039242219215155624,0.09472259810554802
7642,Prince Oduro,31,2017,Siena College,25.645161290322584,0.15220125786163521,0.1622641509433962,0.0,0.05157232704402516,0.10314465408805028,0.06037735849056604,0.1371069182389937,0.02893081761006289,0.08301886792452828,0.008805031446540879,0.026415094339622643,0.12578616352201255
7643,Carlton Brundidge,31,2015,University of Detroit Mercy,20.38709677419355,0.17088607594936706,0.18987341772151894,0.015822784810126576,0.12816455696202528,0.04588607594936708,0.07594936708860758,0.1234177215189873,0.11075949367088604,0.06487341772151897,0.03164556962025317,0.004746835443037975,0.09493670886075946
7644,Na'Quan Council,31,2016,Manhattan College,13.38709677419355,0.05060240963855423,0.2674698795180722,0.06024096385542168,0.10120481927710843,0.028915662650602414,0.04096385542168674,0.07710843373493975,0.043373493975903614,0.06506024096385542,0.07228915662650602,0.0,0.09156626506024099
7645,Wayne Langston,31,2015,Murray State University,29.93548387096774,0.17564655172413798,0.10344827586206898,0.0,0.09913793103448279,0.04310344827586207,0.08943965517241383,0.11314655172413797,0.04525862068965518,0.04956896551724139,0.025862068965517244,0.01185344827586207,0.11961206896551725
7646,Ishmael El-Amin,31,2017,Ball State University,19.03225806451612,0.05762711864406782,0.15084745762711865,0.0305084745762712,0.04915254237288137,0.018644067796610177,0.011864406779661022,0.09322033898305088,0.07966101694915259,0.06610169491525426,0.02881355932203391,0.0050847457627118675,0.06610169491525428
7647,Terrence Parker,31,2017,University of Tennessee at Martin,16.903225806451612,0.11450381679389314,0.0916030534351145,0.0,0.0534351145038168,0.03435114503816794,0.09160305343511448,0.1946564885496183,0.03435114503816794,0.08778625954198474,0.0267175572519084,0.028625954198473285,0.15076335877862596
7648,Richaun Holmes,31,2014,Bowling Green State University,28.774193548387093,0.1647982062780269,0.14349775784753366,0.020179372197309416,0.12219730941704039,0.0493273542600897,0.0986547085201794,0.1793721973094171,0.02914798206278027,0.06726457399103139,0.02466367713004485,0.09192825112107626,0.08632286995515696
7649,Gavin Block,31,2017,Ohio University,30.419354838709676,0.04241781548250266,0.16330858960763522,0.05196182396606575,0.039236479321314965,0.02651113467656416,0.018027571580063625,0.11770943796394485,0.11240721102863203,0.05302226935312832,0.024390243902439022,0.010604453870625663,0.0784729586426299
7650,Yunus Hopkinson,31,2016,St. Francis College (Brooklyn),28.96774193548387,0.047884187082405355,0.2917594654788418,0.07238307349665925,0.07461024498886415,0.027839643652561252,0.021158129175946554,0.066815144766147,0.07461024498886414,0.0757238307349666,0.03452115812917595,0.0011135857461024505,0.07683741648106905
7651,Ivan Rabb,31,2016,"University of California, Berkeley",32.645161290322584,0.14130434782608692,0.15909090909090906,0.007905138339920948,0.12252964426877466,0.062252964426877465,0.09288537549407115,0.22727272727272727,0.04743083003952568,0.06620553359683796,0.020750988142292492,0.030632411067193673,0.0948616600790514
7652,Antwain Johnson,31,2017,Middle Tennessee State University,22.70967741935484,0.09943181818181819,0.19886363636363633,0.05823863636363636,0.07954545454545453,0.01278409090909091,0.019886363636363636,0.0653409090909091,0.07954545454545454,0.04545454545454544,0.031249999999999997,0.005681818181818184,0.0852272727272727
7653,Brandon Rosser,31,2017,"University of California, Riverside",20.83870967741936,0.08049535603715169,0.12074303405572753,0.02167182662538699,0.05727554179566562,0.026315789473684202,0.04643962848297214,0.1269349845201238,0.04334365325077399,0.05417956656346747,0.013931888544891639,0.03095975232198142,0.14396284829721362
7654,Cameron Corcoran,31,2017,"University of Arkansas, Little Rock",17.290322580645164,0.033582089552238806,0.1641791044776119,0.08582089552238804,0.06529850746268655,0.01865671641791045,0.005597014925373134,0.02985074626865672,0.05223880597014924,0.05410447761194028,0.016791044776119403,0.0018656716417910445,0.0335820895522388
7655,Kenny Cooper,31,2017,Lipscomb University,27.25806451612904,0.11360946745562127,0.18224852071005912,0.016568047337278104,0.0923076923076923,0.04615384615384614,0.018934911242603544,0.07337278106508872,0.14319526627218931,0.11124260355029583,0.07573964497041417,0.010650887573964495,0.10059171597633133
7656,Keith Braxton,31,2017,Saint Francis University (Pennsylvania),35.193548387096776,0.12832263978001834,0.1824014665444546,0.03666361136571952,0.12098991750687442,0.031164069660861597,0.045829514207149404,0.22456461961503207,0.09349220898258478,0.07424381301558201,0.04949587534372135,0.016498625114573787,0.051329055912007315
7657,Tai Webster,31,2016,"University of Nebraska, Lincoln",34.67741935483871,0.13302325581395347,0.23441860465116282,0.03720930232558139,0.11348837209302323,0.03906976744186046,0.03069767441860466,0.11627906976744187,0.11534883720930235,0.09302325581395349,0.03906976744186046,0.0037209302325581393,0.06883720930232559
7658,Pierfrancesco Oliva,31,2017,Saint Joseph's University,27.451612903225804,0.06227967097532316,0.08695652173913043,0.02232667450058754,0.05052878965922445,0.05052878965922445,0.041128084606345476,0.20799059929494715,0.10928319623971798,0.07403055229142186,0.030552291421856642,0.02467685076380729,0.09988249118683905
7659,Ike Iroegbu,31,2016,Washington State University,34.258064516129025,0.09510357815442565,0.15348399246704336,0.03107344632768362,0.08380414312617702,0.03954802259887007,0.024482109227871952,0.09698681732580039,0.10546139359698686,0.06120527306967985,0.02071563088512242,0.00376647834274953,0.05932203389830509
7660,Johnny Zuppardo,31,2015,Mississippi State University,11.548387096774194,0.0558659217877095,0.15363128491620107,0.05027932960893855,0.011173184357541903,0.005586592178770951,0.04469273743016759,0.14525139664804468,0.019553072625698328,0.03910614525139664,0.03910614525139665,0.01675977653631285,0.16759776536312845
7661,Frank Eaves,31,2015,Appalachian State University,31.12903225806452,0.09015544041450775,0.28601036269430047,0.08601036269430051,0.1616580310880829,0.036269430051813475,0.020725388601036263,0.09948186528497409,0.0704663212435233,0.07253886010362692,0.026943005181347145,0.0010362694300518139,0.07357512953367876
7662,Rapheal Davis,31,2015,Purdue University,29.741935483870968,0.05531453362255965,0.14750542299349242,0.035791757049891536,0.06182212581344903,0.022776572668112807,0.023861171366594353,0.10629067245119306,0.07700650759219087,0.0455531453362256,0.014099783080260306,0.014099783080260306,0.06399132321041216
7663,Erik Swoope,31,2013,University of Miami (Florida),18.41935483870968,0.09457092819614711,0.09106830122591944,0.0017513134851138352,0.07530647985989491,0.03677758318739054,0.05253940455341505,0.09632224168126094,0.028021015761821366,0.022767075306479857,0.01926444833625219,0.01926444833625219,0.08231173380035024
7664,Charles Waters,31,2015,Arkansas State University,13.677419354838708,0.12028301886792453,0.1391509433962264,0.0,0.06839622641509435,0.0259433962264151,0.08254716981132075,0.18867924528301888,0.025943396226415102,0.06132075471698113,0.0400943396226415,0.07783018867924531,0.20047169811320756
7665,Cameron Allen,31,2017,Loyola Marymount University,17.935483870967744,0.07374100719424459,0.18525179856115107,0.03237410071942446,0.050359712230215826,0.025179856115107913,0.017985611510791366,0.06654676258992806,0.10251798561151079,0.07553956834532374,0.023381294964028774,0.007194244604316547,0.079136690647482
7666,Burton Sampson,31,2017,Belmont University,9.774193548387098,0.029702970297029695,0.0759075907590759,0.0099009900990099,0.0627062706270627,0.013201320132013201,0.029702970297029695,0.0594059405940594,0.0561056105610561,0.0528052805280528,0.0066006600660066,0.009900990099009901,0.1023102310231023
7667,Aurimas Majauskas,31,2016,Sam Houston State University,19.451612903225808,0.17247097844112771,0.13266998341625202,0.016583747927031506,0.08623548922056384,0.038142620232172464,0.08291873963515753,0.11608623548922056,0.05970149253731342,0.06633499170812604,0.01990049751243781,0.01326699834162521,0.17744610281923712
7668,De'Vondre Perry,31,2017,Temple University,11.838709677419354,0.05449591280653952,0.14441416893732967,0.03814713896457766,0.03269754768392371,0.019073569482288832,0.03814713896457766,0.11444141689373297,0.03542234332425068,0.043596730245231606,0.03542234332425068,0.03269754768392371,0.18801089918256125
7669,David Cole,31,2017,Robert Morris University,11.032258064516128,0.07309941520467836,0.0994152046783626,0.0,0.0672514619883041,0.04093567251461988,0.0760233918128655,0.07602339181286549,0.008771929824561405,0.06140350877192983,0.020467836257309944,0.011695906432748539,0.2222222222222222
7670,Ridge Shipley,31,2016,California Polytechnic State University,30.80645161290322,0.08062827225130893,0.1832460732984293,0.042931937172774874,0.06178010471204189,0.03350785340314137,0.013612565445026181,0.0649214659685864,0.11099476439790576,0.06073298429319373,0.03350785340314137,0.0,0.07120418848167542
7671,Ethan Chargois,31,2017,Southern Methodist University,21.32258064516129,0.09984871406959153,0.1770045385779123,0.0529500756429652,0.0665658093797277,0.04992435703479578,0.06959152798789713,0.1346444780635401,0.04992435703479578,0.06202723146747353,0.037821482602118005,0.03177004538577913,0.12405446293494705
7672,B.J. Maxwell,31,2017,Abilene Christian University,9.93548387096774,0.10389610389610392,0.15909090909090914,0.03571428571428572,0.029220779220779234,0.02272727272727273,0.08766233766233769,0.13636363636363638,0.06493506493506493,0.04870129870129872,0.02597402597402598,0.03571428571428572,0.16883116883116886
7673,Demajeo Wiggins,31,2017,Bowling Green State University,27.87096774193548,0.17708333333333343,0.1400462962962963,0.0,0.1388888888888889,0.060185185185185196,0.10879629629629631,0.25462962962962965,0.030092592592592598,0.08564814814814817,0.015046296296296299,0.017361111111111115,0.0763888888888889
7674,D.J. Haley,31,2013,University of Southern California,15.870967741935482,0.0853658536585366,0.056910569105691054,0.0,0.042682926829268296,0.056910569105691054,0.08333333333333336,0.13617886178861788,0.014227642276422765,0.022357723577235776,0.00813008130081301,0.040650406504065054,0.1544715447154472
7675,Fred Thomas,31,2015,Mississippi State University,20.25806451612903,0.03503184713375797,0.12898089171974528,0.05095541401273886,0.04777070063694269,0.014331210191082806,0.015923566878980895,0.12579617834394907,0.049363057324840774,0.027070063694267524,0.01592356687898089,0.020700636942675165,0.07961783439490448
7676,Jacob Van,31,2017,U.S. Air Force Academy,15.516129032258068,0.037422037422037424,0.1642411642411642,0.05405405405405404,0.09979209979209976,0.012474012474012471,0.008316008316008315,0.06652806652806652,0.07276507276507276,0.06860706860706861,0.03326403326403326,0.004158004158004157,0.06237006237006236
7677,Corey Johnson,31,2017,Harvard University,28.612903225806452,0.015783540022547917,0.133032694475761,0.059751972942502805,0.015783540022547917,0.00225479143179256,0.007891770011273957,0.09244644870349492,0.04396843291995491,0.02367531003382187,0.01803833145434047,0.004509582863585119,0.0755355129650507
7678,Juwan Morgan,31,2017,"Indiana University, Bloomington",29.419354838709676,0.19627192982456143,0.15570175438596492,0.017543859649122806,0.11622807017543858,0.06798245614035088,0.09210526315789473,0.15789473684210525,0.05153508771929824,0.05592105263157895,0.040570175438596506,0.048245614035087724,0.08442982456140351
7679,Nathan Knight,31,2017,College of William and Mary,28.709677419354833,0.21910112359550565,0.1707865168539326,0.012359550561797756,0.16853932584269668,0.050561797752809,0.06516853932584271,0.18876404494382026,0.07752808988764046,0.09325842696629214,0.0202247191011236,0.06853932584269665,0.1157303370786517
7680,Jay Estime,31,2017,University of North Carolina Wilmington,19.548387096774192,0.04785478547854786,0.15346534653465352,0.046204620462046216,0.031353135313531365,0.011551155115511552,0.037953795379537955,0.09075907590759076,0.05115511551155116,0.04785478547854787,0.019801980198019802,0.004950495049504952,0.09075907590759075
7681,Kene Chukwuka,31,2017,University of Pittsburgh,17.03225806451613,0.03409090909090909,0.0928030303030303,0.01704545454545454,0.024621212121212117,0.032196969696969696,0.05113636363636362,0.10795454545454543,0.04924242424242423,0.05303030303030303,0.030303030303030297,0.024621212121212117,0.1496212121212121
7682,Blake Hibbitts,31,2016,Central Michigan University,6.806451612903226,0.004739336492890995,0.12796208530805686,0.07109004739336493,0.023696682464454975,0.014218009478672987,0.02843601895734597,0.0805687203791469,0.023696682464454978,0.014218009478672987,0.014218009478672989,0.009478672985781991,0.07582938388625592
7683,Lamond Murray Jr.,31,2016,Pepperdine University,34.193548387096776,0.1886792452830189,0.2613207547169812,0.04811320754716981,0.10283018867924529,0.02924528301886792,0.0339622641509434,0.1320754716981132,0.03773584905660378,0.07641509433962262,0.033018867924528295,0.011320754716981131,0.06037735849056603
7684,Jeffery Moss,31,2015,Murray State University,35.67741935483871,0.05967450271247739,0.1717902350813743,0.07233273056057864,0.062386980108499086,0.017179023508137426,0.025316455696202535,0.08770343580470163,0.056962025316455715,0.036166365280289346,0.020795660036166366,0.0027124773960217003,0.06329113924050633
7685,Hayden Farquhar,31,2017,Abilene Christian University,9.61290322580645,0.08724832214765102,0.23154362416107385,0.05369127516778524,0.03355704697986578,0.023489932885906045,0.05369127516778524,0.2046979865771813,0.03691275167785236,0.06040268456375839,0.0436241610738255,0.030201342281879196,0.13422818791946312
7686,Quayson Williams,31,2017,The Citadel,15.870967741935486,0.048780487804878044,0.23983739837398366,0.09146341463414634,0.07723577235772358,0.02032520325203252,0.04674796747967479,0.13414634146341464,0.09959349593495934,0.09349593495934959,0.06910569105691054,0.006097560975609756,0.09349593495934959
7687,Jaylin Walker,31,2017,Kent State University,33.64516129032257,0.08341323106423777,0.26749760306807296,0.08053691275167789,0.08341323106423781,0.023010546500479397,0.0354745925215724,0.07957813998082457,0.05944391179290511,0.07670182166826466,0.030680728667305864,0.003835091083413233,0.04697986577181209
7688,Michal Kozak,31,2017,Weber State University,26.193548387096772,0.044334975369458136,0.09236453201970445,0.02339901477832513,0.04926108374384237,0.009852216748768478,0.04310344827586208,0.1428571428571429,0.03817733990147784,0.05172413793103451,0.014778325123152712,0.02093596059113301,0.08990147783251232
7689,Jerome Seagears,31,2015,"University of Nevada, Las Vegas",29.516129032258064,0.0622950819672131,0.160655737704918,0.04918032786885246,0.07540983606557378,0.018579234972677598,0.017486338797814208,0.0808743169398907,0.13770491803278687,0.06448087431693988,0.04262295081967213,0.0032786885245901644,0.08306010928961748
7690,Anthony Morse,31,2015,Tennessee Technological University,23.0,0.1290322580645161,0.0855539971949509,0.0,0.07713884992987376,0.05469845722300138,0.09256661991584852,0.1654978962131837,0.015427769985974758,0.043478260869565216,0.02244039270687237,0.08274894810659189,0.15287517531556802
7691,Jordon Granger,31,2015,Auburn University,21.483870967741932,0.03303303303303304,0.09459459459459461,0.04054054054054054,0.03303303303303304,0.01801801801801802,0.01951951951951952,0.08558558558558561,0.02702702702702703,0.021021021021021023,0.027027027027027032,0.022522522522522525,0.0900900900900901
7692,James Carlton,31,2014,Howard University,31.612903225806456,0.16428571428571428,0.2071428571428571,0.02040816326530612,0.1142857142857143,0.036734693877551024,0.06020408163265304,0.18673469387755098,0.03163265306122448,0.08571428571428572,0.03163265306122449,0.0326530612244898,0.08877551020408163
